RDA label,RDA IRI,pseudo-Turtle,Kiegel syntax
has consultant person,http://rdaregistry.info/Elements/w/P10458,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/csl> ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10458value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/csl> ;
   bf:agent <P10458value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/csl> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/csl>"
has dedicatee collective agent of work,http://rdaregistry.info/Elements/w/P10459,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/dte> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10459value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/dte> ;
   bf:agent <P10459value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/dte> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/dte>"
has addressee collective agent,http://rdaregistry.info/Elements/w/P10460,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/rcp> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10460value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/rcp> ;
   bf:agent <P10460value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/rcp> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/rcp>"
has dedicator collective agent,http://rdaregistry.info/Elements/w/P10461,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/dto> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10461value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/dto> ;
   bf:agent <P10461value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/dto> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/dto>"
has director collective agent of photography,http://rdaregistry.info/Elements/w/P10462,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10462value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/cng> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10462value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/cng> ] . ","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/cng>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/cng>"
has researcher collective agent,http://rdaregistry.info/Elements/w/P10463,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/res> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10463value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/res> ;
   bf:agent <P10463value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/res> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/res>"
has editorial director collective agent,http://rdaregistry.info/Elements/w/P10464,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/edt> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10464value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/edt> ;
   bf:agent <P10464value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/edt> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/edt>"
has film director collective agent,http://rdaregistry.info/Elements/w/P10465,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10465value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/fmd> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10465value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/fmd> ] . ","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/fmd>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/fmd>"
has radio director collective agent,http://rdaregistry.info/Elements/w/P10466,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/rdd> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10466value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/rdd> ;
   bf:agent <P10466value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/rdd> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/rdd>"
has television director collective agent,http://rdaregistry.info/Elements/w/P10467,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10467value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/tld> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10467value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/tld> ] . ","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/tld>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/tld>"
has audio producer collective agent,http://rdaregistry.info/Elements/w/P10468,"bf:contribution [ a bf:Contribution ;
   bf:role [ a bf:Role ;
      rdfs:label ""audio producer"" ] ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10468value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role [a bf:Role ;
      rdfs:label ""audio producer"" ] ;
   bf:agent <P10468value> ] .","contribution >> Contribution > role >> Role > rdfs:label=""audio producer"" ; > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""audio producer"" "
has film producer collective agent,http://rdaregistry.info/Elements/w/P10469,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10469value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/fmp> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10469value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/fmp> ] . ","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/fmp>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/fmp>"
has radio producer collective agent,http://rdaregistry.info/Elements/w/P10470,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/rpc> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10470value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/rpc> ;
   bf:agent <P10470value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/rpc> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/rpc>"
has television producer collective agent,http://rdaregistry.info/Elements/w/P10471,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10471value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/tlp> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10471value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/tlp> ] . ","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/tlp>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/tlp>"
has landscape architect collective agent,http://rdaregistry.info/Elements/w/P10472,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/lsa> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10472value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/lsa> ;
   bf:agent <P10472value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/lsa> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/lsa>"
has calligrapher collective agent,http://rdaregistry.info/Elements/w/P10473,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/cll> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10473value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/cll> ;
   bf:agent <P10473value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/cll> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/cll>"
has sculptor collective agent,http://rdaregistry.info/Elements/w/P10474,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/scl> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10474value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/scl> ;
   bf:agent <P10474value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/scl> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/scl>"
has book artist collective agent,http://rdaregistry.info/Elements/w/P10475,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/art> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10475value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/art> ;
   bf:agent <P10475value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/art> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/art>"
has screenwriter collective agent,http://rdaregistry.info/Elements/w/P10476,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10476value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/aus> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10476value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/aus> ] . ","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/aus>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/aus>"
has lyricist collective agent,http://rdaregistry.info/Elements/w/P10477,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/lyr> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10477value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/lyr> ;
   bf:agent <P10477value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/lyr> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/lyr>"
has librettist collective agent,http://rdaregistry.info/Elements/w/P10478,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/lbt> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10478value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/lbt> ;
   bf:agent <P10478value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/lbt> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/lbt>"
has rapporteur collective agent,http://rdaregistry.info/Elements/w/P10479,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/aut> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10479value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/aut> ;
   bf:agent <P10479value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/aut> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/aut>"
has honouree collective agent of work,http://rdaregistry.info/Elements/w/P10480,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/hnr> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10480value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/hnr> ;
   bf:agent <P10480value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/hnr> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/hnr>"
has choreographer collective agent,http://rdaregistry.info/Elements/w/P10481,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/chr> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10481value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/chr> ;
   bf:agent <P10481value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/chr> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/chr>"
has cartographer collective agent of work,http://rdaregistry.info/Elements/w/P10482,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10482value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/ctg> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10482value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/ctg> ] . ","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/ctg>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/ctg>"
has author collective agent,http://rdaregistry.info/Elements/w/P10483,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10483value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/aut> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10483value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/aut> ] . ","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/aut>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/aut>"
has creator collective agent of work (RDA 19.2),http://rdaregistry.info/Elements/w/P10484,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/cre> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10484value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/cre> ;
   bf:agent <P10484value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/cre> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/cre>"
