RDA label,RDA IRI,pseudo-Turtle,Kiegel syntax
has broadcaster family,http://rdaregistry.info/Elements/m/P30434,"bf:provisionActivity [ a bf:Publication;
    bf:agent  [  a bf:Family ;
        rdfs:label “P30434value” ] ;
    bf:note  [ a bf:Note ;
        rdfs:label “Broadcaster” ;
        bf:noteType “role in publication” ] ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent  [  a bf:Family ;
        rdfs:label “P30434value”] ;
    bf:role <http://id.loc.gov/vocabulary/relators/brd> ] .
# with IRI value
bf:provisionActivity [ a bf:Distribution ;
    bf:agent  <P30434value> ;
    bf:note  [ a bf:Note ;
        rdfs:label “Broadcaster” ;
        bf:noteType “role in publication” ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent <P30434value> ;
    bf:role <http://id.loc.gov/vocabulary/relators/brd> ] .","provisionActivity >> Publication > agent >> Family > rdfs:label ; note >> Note > rdfs:label=""Broadcaster"" > noteType=""role in publication"" ; contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/brd>
or
provisionActivity >> Publication > agent* > note >> Note > rdfs:label=""Broadcaster"" > noteType=""role in publication"" ; contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/brd>"
has film distributor family,http://rdaregistry.info/Elements/m/P30435,"bf:provisionActivity [ a bf:Distribution ;
    bf:agent  [  a bf:Family ;
        rdfs:label “P30435value” ] ;
    bf:note  [ a bf:Note ;
        rdfs:label “Film distributor” ;
        bf:noteType “role in distribution” ] ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent  [  a bf:Family ;
        rdfs:label “P30435value”] ;
    bf:role <http://id.loc.gov/vocabulary/relators/fds> ] .
# with IRI value
bf:provisionActivity [ a bf:Distribution ;
    bf:agent  <P30435value> ;
    bf:note  [ a bf:Note ;
        rdfs:label “Film distributor” ;
        bf:noteType “role in distribution” ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent <P30435value> ;
    bf:role <http://id.loc.gov/vocabulary/relators/fds> ] .","provisionActivity >> Distribution > agent >> Family > rdfs:label ; note >> Note > rdfs:label=""Film distributor"" > noteType=""role in distribution"" ; contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/fds>
or
provisionActivity >> Distribution > agent* > note >> Note > rdfs:label=""Film distributor"" > noteType=""role in distribution"" ; contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/fds> "
has book designer family,http://rdaregistry.info/Elements/m/P30436,"bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  [  a bf:Family ;
        rdfs:label “P30436value” ] ;
    bf:note  [ a bf:Note ;
        rdfs:label “Book designer” ;
        bf:noteType “role in manufacture” ] ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent  [  a  bf:Family ;
        rdfs:label “P30436value”] ;
    bf:role <http://id.loc.gov/vocabulary/relators/bkd> ] .
# with IRI value
bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  <P30436value> ;
    bf:note  [ a bf:Note ;
        rdfs:label “Book designer” ;
        bf:noteType “role in manufacture ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent <P30436value> ;
    bf:role <http://id.loc.gov/vocabulary/relators/bkd> ] .","provisionActivity >> Manufacture > agent >> Family > rdfs:label ; note >> Note > rdfs:label=""Book designer"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/bkd>
or
provisionActivity >> Manufacture > agent* > note >> Note > rdfs:label=""Book designer"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/bkd> "
has engraver family,http://rdaregistry.info/Elements/m/P30437,"bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  [  a bf:Family ;
        rdfs:label “P30437value” ] ;
    bf:note  [ a bf:Note ;
        rdfs:label “Engraver” ;
        bf:noteType “role in manufacture” ] ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent  [  a bf:Family ;
        rdfs:label “P30437value”] ;
    bf:role <http://id.loc.gov/vocabulary/relators/egr> ] .
# with IRI value
bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  <P30437value> ;
    bf:note  [ a bf:Note ;
        rdfs:label “Engraver” ;
        bf:noteType “role in manufacture” ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent <P30437value> ;
    bf:role <http://id.loc.gov/vocabulary/relators/egr> ] .","provisionActivity >> Manufacture > agent >> Family > rdfs:label ; note >> Note > rdfs:label=""Engraver"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/egr>
or
provisionActivity >> Manufacture > agent* > note >> Note > rdfs:label=""Engraver"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/egr> "
has braille embosser family,http://rdaregistry.info/Elements/m/P30438,"bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  [  a bf:Family ;
        rdfs:label “P30438value” ] ;
    bf:note  [ a bf:Note ;
        rdfs:label “Braille embosser” ;
        bf:noteType “role in manufacture” ] ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent  [  a bf:Family ;
        rdfs:label “P30438value”] ;
    bf:role <http://id.loc.gov/vocabulary/relators/brl> ] .
# with IRI value
bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  <P30438value> ;
    bf:note  [ a bf:Note ;
        rdfs:label “Braille embosser” ;
        bf:noteType “role in manufacture” ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent <P30438value> ;
    bf:role <http://id.loc.gov/vocabulary/relators/brl> ] .","provisionActivity >> Manufacture > agent >> Family > rdfs:label ; note >> Note > rdfs:label=""Braille embosser"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/brl>
or
provisionActivity >> Manufacture > agent* > note >> Note > rdfs:label=""Braille embosser"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/brl> "
has printmaker family,http://rdaregistry.info/Elements/m/P30439,"bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  [  a bf:Family ;
        rdfs:label “P30439value” ] ;
    bf:note  [ a bf:Note ;
        rdfs:label “Printmaker” ;
        bf:noteType “role in manufacture” ] ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent  [  a bf:Family ;
        rdfs:label “P30439value”] ;
    bf:role <http://id.loc.gov/vocabulary/relators/prm> ] .
# with IRI value
bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  <P30439value> ;
    bf:note  [ a bf:Note ;
        rdfs:label “Printmaker” ;
        bf:noteType “role in manufacture” ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent <P30439value> ;
    bf:role <http://id.loc.gov/vocabulary/relators/prm> ] .
","provisionActivity >> Manufacture > agent >> Family > rdfs:label ; note >> Note > rdfs:label=""Printmaker"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/prm>
or
provisionActivity >> Manufacture > agent* > note >> Note > rdfs:label=""Printmaker"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/prm> "
has caster family,http://rdaregistry.info/Elements/m/P30440,"bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  [  a bf:Family ;
        rdfs:label “P30440value” ] ;
    bf:note  [ a bf:Note ;
        rdfs:label “Caster” ;
        bf:noteType “role in manufacture” ] ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent  [  a bf:Family ;
        rdfs:label “P30440value”] ;
    bf:role <http://id.loc.gov/vocabulary/relators/cas> ] .
# with IRI value
bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  <P30440value> ;
    bf:note  [ a bf:Note ;
        rdfs:label “Caster” ;
        bf:noteType “role in manufacture” ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent <P30440value> ;
    bf:role <http://id.loc.gov/vocabulary/relators/cas> ] .","provisionActivity >> Manufacture > agent >> Family > rdfs:label ; note >> Note > rdfs:label=""Caster"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/cas>
or
provisionActivity >> Manufacture > agent* > note >> Note > rdfs:label=""Caster"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/cas> "
has lithographer family,http://rdaregistry.info/Elements/m/P30441,"bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  [  a bf:Family ;
        rdfs:label “P30441value” ] ;
    bf:note  [ a bf:Note ;
        rdfs:label “Lithographer” ;
        bf:noteType “role in manufacture” ] ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent  [  a bf:Family ;
        rdfs:label “P30441value”] ;
    bf:role <http://id.loc.gov/vocabulary/relators/ltg> ] .
# with IRI value
bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  <P30441value> ;
    bf:note  [ a bf:Note ;
        rdfs:label “Lithographer” ;
        bf:noteType “role in manufacture” ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent <P30441value> ;
    bf:role <http://id.loc.gov/vocabulary/relators/ltg> ] .","provisionActivity >> Manufacture > agent >> Family > rdfs:label ; note >> Note > rdfs:label=""Lithographer"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/ltg>
or
provisionActivity >> Manufacture > agent* > note >> Note > rdfs:label=""Lithographer"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/ltg> "
has platemaker family,http://rdaregistry.info/Elements/m/P30442,"bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  [  a bf:Family ;
        rdfs:label “P30442value” ] ;
    bf:note  [ a bf:Note ;
        rdfs:label “Platemaker” ;
        bf:noteType “role in manufacture
    bf:agent  [  a bf:Family ;
        rdfs:label “P30442value”] ;
    bf:role <http://id.loc.gov/vocabulary/relators/plt> ] .
# with IRI value
bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  <P30442value> ;
    bf:note  [ a bf:Note ;
        rdfs:label “Platemaker” ;
        bf:noteType “role in manufacture” ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent <P30442value> ;
    bf:role <http://id.loc.gov/vocabulary/relators/plt> ] .","provisionActivity >> Manufacture > agent >> Family > rdfs:label ; note >> Note > rdfs:label=""Platemaker"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/plt>
or
provisionActivity >> Manufacture > agent* > note >> Note > rdfs:label=""Platemaker"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/plt> "
has etcher family,http://rdaregistry.info/Elements/m/P30443,"bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  [  a bf:Family ;
        rdfs:label “P30443value” ] ;
    bf:note  [ a bf:Note ;
        rdfs:label “Etcher” ;
        bf:noteType “role in manufacture” ] ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent  [  a bf:Family ;
        rdfs:label “P30443value”] ;
    bf:role <http://id.loc.gov/vocabulary/relators/etr> ] .
# with IRI value
bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  <P30443value> ;
    bf:note  [ a bf:Note ;
        rdfs:label “Etcher” ;
        bf:noteType “role in manufacture” ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent <P30443value> ;
    bf:role <http://id.loc.gov/vocabulary/relators/etr> ] .","provisionActivity >> Manufacture > agent >> Family > rdfs:label ; note >> Note > rdfs:label=""Etcher"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/etr>
or
provisionActivity >> Manufacture > agent* > note >> Note > rdfs:label=""Etcher"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/etr> "
has collotyper family,http://rdaregistry.info/Elements/m/P30444,"bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  [  a bf:Family ;
        rdfs:label “P30444value” ] ;
    bf:note  [ a bf:Note ;
        rdfs:label “Collotyper” ;
        bf:noteType “role in manufacture” ] ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent  [  a bf:Family ;
        rdfs:label “P30444value”] ;
    bf:role <http://id.loc.gov/vocabulary/relators/clt> ] .
# with IRI value
bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  <P30444value> ;
    bf:note  [ a bf:Note ;
        rdfs:label “Collotyper” ;
        bf:noteType “role in manufacture” ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent <P30444value> ;
    bf:role <http://id.loc.gov/vocabulary/relators/clt> ] .","provisionActivity >> Manufacture > agent >> Family > rdfs:label ; note >> Note > rdfs:label=""Collotyper"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/clt>
or
provisionActivity >> Manufacture > agent* > note >> Note > rdfs:label=""Collotyper"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/clt> "
has printer family,http://rdaregistry.info/Elements/m/P30445,"bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  [  a bf:Family ;
        rdfs:label “P30445value” ] ;
    bf:note  [ a bf:Note ;
        rdfs:label “Printer” ;
        bf:noteType “role in manufacture” ] ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent  [  a bf:Family ;
        rdfs:label “P30445value”] ;
    bf:role <http://id.loc.gov/vocabulary/relators/prt> ] .
# with IRI value
bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  <P30445value> ;
    bf:note  [ a bf:Note ;
        rdfs:label “Printer” ;
        bf:noteType “role in manufacture” ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent <P30445value> ;
    bf:role <http://id.loc.gov/vocabulary/relators/prt> ] .","provisionActivity >> Manufacture > agent >> Family > rdfs:label ; note >> Note > rdfs:label=""Printer"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/prt>
or
provisionActivity >> Manufacture > agent* > note >> Note > rdfs:label=""Printer"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/prt> "
has distributor family,http://rdaregistry.info/Elements/m/P30446,"bf:provisionActivity [ a bf:Distribution ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P30446value"" ] ] .
# with IRI value
bf:provisionActivity [ a bf:Distribution ;
   bf:agent <P30446value> ] .","provisionActivity >> Distribution > agent >> Family > rdfs:label
or
provisionActivity >> Distribution > agent*"
